date,value
2021-03-22,0.010045204267826957
2021-03-23,0.0012251102123792545
2021-03-24,-0.0029060316764147887
2021-03-25,0.000393675642612612
2021-03-26,0.0134473889975264
2021-03-29,0.010118342569389593
2021-03-30,-0.008725440013434338
2021-03-31,0.0020826232237640685
2021-04-01,0.0031081486976787254
2021-04-06,-0.0009731159385788501
2021-04-07,0.0023470570913033395
2021-04-08,0.001532833459160221
2021-04-09,0.006311706552676766
2021-04-12,0.002252612407035892
2021-04-13,-0.0025761930158346713
2021-04-14,-0.004177853269570986
2021-04-15,0.008125053258237314
2021-04-16,0.007737284120107768
2021-04-19,0.001727035902240548
2021-04-20,0.004288221760303523
2021-04-21,0.0007991848343826824
2021-04-22,-0.009249551152317959
2021-04-23,0.002406447387237387
2021-04-26,-0.004908254965087511
2021-04-27,-0.003936095533296102
2021-04-28,0.0019280312679157419
2021-04-29,0.0014753597995658119
2021-04-30,0.0009395285095377126
2021-05-03,0.010805448117646943
2021-05-05,0.0013084307551689545
2021-05-06,0.004749938021748168
2021-05-07,0.001849676711018322
2021-05-10,0.0015457026546641384
2021-05-11,-0.006399779907945713
2021-05-12,-0.009821594146542045
2021-05-13,0.011558494628277849
2021-05-14,0.004549854557778232
2021-05-17,0.0030804094881407007
2021-05-18,-0.002346338378237278
2021-05-19,-0.0023067320972278704
2021-05-20,0.008164382641710599
2021-05-21,-0.0044244473556626085
2021-05-24,0.0024970787884575074
2021-05-25,-0.004083026251803901
2021-05-26,-0.0014557860369608377
2021-05-27,-0.005965617975468351
2021-05-28,0.000573860135327342
2021-06-01,-0.006964745707825015
2021-06-03,0.0023480842352459064
2021-06-04,0.004867564784290179
2021-06-07,-0.004597427661311104
2021-06-08,-0.0031423090748724514
2021-06-09,0.005616778388735311
2021-06-10,0.012849597835531856
2021-06-11,-0.002378212567358262
2021-06-14,0.0004012429827366937
2021-06-15,-0.002452383940285907
2021-06-16,-0.005407768397796997
2021-06-17,0.004944293713825987
2021-06-18,-0.013439892926960573
2021-06-21,0.007870684422766505
2021-06-22,0.0038514940293268296
2021-06-23,-0.006117813250785975
2021-06-24,0.003463102688109787
2021-06-25,0.002526933328631742
2021-06-28,0.002508622127045612
2021-06-29,-0.0023035376162595655
2021-06-30,0.005577641906422182
2021-07-01,0.0031752923411219047
2021-07-06,0.0017046352504239692
2021-07-07,0.005290821903032317
2021-07-08,-0.0026848499279360505
2021-07-09,0.0047356863583298825
2021-07-12,0.0001532957859589068
2021-07-13,0.0004208570168406922
2021-07-14,0.008582270937942615
2021-07-15,-0.0017428067052401852
2021-07-16,-0.0036691106172734855
2021-07-19,-0.007759485321921056
2021-07-20,0.005621939773887474
2021-07-21,9.994389706258211e-05
2021-07-22,0.0023590302213567504
2021-07-23,0.008874022388335012
2021-07-26,0.0022347095687011986
2021-07-27,0.0009237353371998047
2021-07-28,-0.00011244222090778244
2021-07-29,-0.002377480824740874
2021-07-30,-0.0076134440432900075
2021-08-02,-0.0004247584252932146
2021-08-04,-0.00834254063322526
2021-08-05,0.004784984842527651
2021-08-06,-0.0031756889063890847
2021-08-09,0.0019435118149875308
2021-08-10,0.007320679125103036
2021-08-11,-0.003796028085717884
2021-08-12,0.005895396848981882
2021-08-13,0.006629998667022408
2021-08-16,0.008498647345786203
2021-08-17,0.002971233679641916
2021-08-18,-0.012809775433403225
2021-08-19,0.005780564113980535
2021-08-20,0.0030505254671862048
2021-08-23,0.003999892285068807
2021-08-24,-0.006360690940302671
2021-08-25,-0.004081732980217634
2021-08-26,-0.002474499690430787
2021-08-27,-0.0011459263369421047
2021-08-30,0.007675381666563785
2021-08-31,-0.0003802288414409549
2021-09-01,-0.004049502163050667
2021-09-03,0.0006385003812969803
2021-09-07,-0.01105807437391293
2021-09-08,0.003863330883775884
2021-09-09,-0.013537951481031762
2021-09-10,-0.004121891501188246
2021-09-13,-0.001959201797671617
2021-09-14,-0.005777819328909639
2021-09-15,0.005399179626236927
2021-09-16,-0.002535364115243466
2021-09-17,-0.004947853838197291
2021-09-20,-0.009846743468128416
2021-09-21,-0.0006950347618421837
2021-09-22,0.004051009988354393
2021-09-23,0.006233200548890538
2021-09-24,-0.0006248826027008825
2021-09-27,-0.00353822664156922
2021-09-28,-0.01084497879287194
2021-09-29,0.009300622035019357
2021-09-30,-0.009104726126163754
2021-10-01,0.009196168064509402
2021-10-05,0.006608740125975343
2021-10-06,0.003848855743784574
2021-10-07,0.007865456942088178
2021-10-08,-0.002715404047766823
2021-10-11,-0.004853578592246333
2021-10-12,-0.005247169074787061
2021-10-13,0.0011805939923257291
2021-10-14,0.00779505886118792
2021-10-15,0.004468617085425786
2021-10-18,-0.0037482997304583154
2021-10-19,0.008828781779778971
2021-10-20,0.0035997373652434383
2021-10-21,0.0038849642533773654
2021-10-22,0.0008685080189454464
2021-10-25,0.00212570218274033
2021-10-26,0.005538944015606395
2021-10-27,-0.005389982226680523
2021-10-28,0.013572687832617003
2021-10-29,0.008047481211891805
2021-11-01,-0.002116357475828612
2021-11-03,0.004002823470022898
2021-11-04,0.0017540177960115866
2021-11-05,-0.0014932024940200739
2021-11-08,-0.003291009808152001
2021-11-09,0.001404104621770541
2021-11-10,0.004207365316969414
2021-11-11,0.0003970256276533135
2021-11-12,0.006556358060101797
2021-11-15,-0.0011712746214823655
2021-11-16,-0.003103038164433136
2021-11-17,0.0008564031591735688
2021-11-18,0.0021221214774500563
2021-11-19,-0.006361428335393549
2021-11-22,-0.0016532698061393347
2021-11-23,0.006980761434696836
2021-11-24,-0.002541741505121653
2021-11-26,-0.00937086570115242
2021-11-29,-0.004353483627057453
2021-11-30,-0.017335107374134684
2021-12-01,-0.0030913018874654252
2021-12-03,0.006983191727949256
2021-12-06,0.010527772172429506
2021-12-07,0.0038191208873812332
2021-12-08,0.0006328503761148241
2021-12-09,0.002421668909043051
2021-12-10,0.00738293944418178
2021-12-13,0.009705372710002047
2021-12-14,0.003931426656985648
2021-12-15,0.016213999827159098
2021-12-16,0.005018337528747141
2021-12-17,-0.016822981190586894
2021-12-20,0.0024253596912007236
2021-12-21,-0.0008334870690783758
2021-12-22,0.00707519989937988
2021-12-23,0.0008666432462118845
2021-12-27,0.006847731640464927
2021-12-28,0.0018754103047253778
2021-12-29,0.001412337295118249
2021-12-30,0.0009457359560312018
2021-12-31,-0.00069963369837589
2022-01-03,-0.0019081544755809032
2022-01-05,0.0023236766224732364
2022-01-06,-0.006880358759131622
2022-01-07,0.0036202146833848037
2022-01-10,5.160107015900195e-06
2022-01-11,0.0009214867220275202
2022-01-12,-0.0019918242592221747
2022-01-13,-0.006544703544965058
2022-01-14,0.0014740631669467597
2022-01-18,-0.010051461661900074
2022-01-19,0.0008329187448230524
2022-01-20,-0.011140413793635506
2022-01-21,-0.02846946899018976
2022-01-24,-0.006948369124822107
2022-01-25,-0.0046843849287268036
2022-01-26,-0.005472393643956686
2022-01-27,0.013329386824703526
2022-01-28,0.00772699511218633
2022-01-31,0.014487139103129376
2022-02-01,0.007565590277217593
2022-02-03,-0.01378119007542411
2022-02-04,0.006052125736596858
2022-02-07,-0.0012209777295367763
2022-02-08,0.0011585611552786812
2022-02-09,-0.0012783962253427594
2022-02-10,-0.010425228581505963
2022-02-11,-0.010046228738395335
2022-02-14,-0.002006258262142735
2022-02-15,0.0067727992881780885
2022-02-16,-0.0016177210727543745
2022-02-17,-0.0043946372818334245
2022-02-18,-0.0037429697191720956
2022-02-22,-0.009143434589713562
2022-02-23,-0.01159752489829935
2022-02-24,-0.005809448247186655
2022-02-25,0.032167140279986794
2022-02-28,-0.008128301789263714
2022-03-01,-0.01098509465799069
2022-03-03,0.0008420362527261638
2022-03-04,0.002580259441220978
2022-03-07,-0.01768280300666558
2022-03-08,-0.016878486258161796
2022-03-09,0.013267058029812873
2022-03-10,0.0024094611492271323
2022-03-11,-0.00346756020038963
2022-03-14,0.00924560138701458
2022-03-15,0.020984885514097495
2022-03-16,0.007136795398912543
2022-03-17,0.01381866969981238
2022-03-18,0.004868596009418136
2022-03-21,-0.00056924000981462
2022-03-22,0.0036815845347017984
2022-03-23,-0.008955009786365209
2022-03-24,0.007202421659543212
2022-03-25,0.0073003603457875155
2022-03-28,0.007614753701486787
2022-03-29,0.006975190956722166
2022-03-30,0.0002823965027083375
2022-03-31,-0.01090187237797069
2022-04-01,0.007837930559895678
2022-04-05,-0.0011192769026722171
2022-04-06,0.011902428378074648
2022-04-07,0.010157858552449994
2022-04-08,0.0004185118464496984
2022-04-11,-0.013097892949316958
2022-04-12,-0.005880018316426816
2022-04-13,0.0046104296715563375
2022-04-14,-0.0024428812812858913
2022-04-18,-0.009225787259971807
2022-04-19,0.010436161467364702
2022-04-20,-0.013914542073465319
2022-04-21,-0.004927563706362381
2022-04-22,-0.0172826577509394
2022-04-25,0.007881485722264658
2022-04-26,-0.01718125120253844
2022-04-27,-0.0031952880051343557
2022-04-28,0.022344845218614795
2022-04-29,-0.03585232858443854
2022-05-02,-0.0034853567866993673
2022-05-04,0.018705715529971023
2022-05-05,-0.02295653718228796
2022-05-06,-0.0012813349468288049
2022-05-09,-0.0074881663044572555
2022-05-10,-0.0020678662709622264
2022-05-11,-0.008959352765996909
2022-05-12,0.012058038020385853
2022-05-13,0.009677922258520155
2022-05-16,0.005215146944451909
2022-05-17,-0.004523393837157719
2022-05-18,-0.04125093781739941
2022-05-19,-0.007320635047560753
2022-05-20,0.008148772372439383
2022-05-23,0.011105530011892073
2022-05-24,0.006635099719099591
2022-05-25,0.002403401276310335
2022-05-26,0.008090721700054981
2022-05-27,0.01249227877421255
2022-05-31,-0.0028868983049120667
2022-06-01,-0.010899333377754061
2022-06-03,-0.008206682440179414
2022-06-06,0.0004516172784432282
2022-06-07,0.004974956721633728
2022-06-08,-0.007855189256630202
2022-06-09,-0.021523488235742128
2022-06-10,-0.020166885313265714
2022-06-13,-0.023384742471354913
2022-06-14,-0.010860033513843792
2022-06-15,0.009485605153288779
2022-06-16,-0.008895919160308408
2022-06-17,-0.0036057317694335733
2022-06-21,0.02485206607798851
2022-06-22,0.011749211187627617
2022-06-23,0.018723600884461344
2022-06-24,0.020622262719147244
2022-06-27,-0.0026968602391757024
2022-06-28,-0.02203446706320511
2022-06-29,0.005654252259622794
2022-06-30,-0.0014786123791675765
2022-07-01,0.012602014758382962
2022-07-06,0.004080731204752608
2022-07-07,0.0033508707152904993
2022-07-08,-0.002377731658296578
2022-07-11,-0.0024350174557152826
2022-07-12,-0.008035714101012559
2022-07-13,7.574712943458906e-05
2022-07-14,0.00043520779777805885
2022-07-15,0.013764427325170914
2022-07-18,-0.013473279279894279
2022-07-19,0.011525583708839715
2022-07-20,-0.0026311845782261978
2022-07-21,0.005468757064513108
2022-07-22,0.0010124373820112886
2022-07-25,0.0020918135439207397
2022-07-26,-0.001236037695407033
2022-07-27,0.009674799506028009
2022-07-28,0.006070499719702749
2022-07-29,0.0025393622105178704
2022-08-01,0.0011319727491330145
2022-08-03,0.008439933720399306
2022-08-04,-0.0035170529358972136
2022-08-05,-0.0034217897863288993
2022-08-08,0.003318470285424535
2022-08-09,0.0016495425231746186
2022-08-10,0.009186021789996612
2022-08-11,-0.006899100346171472
2022-08-12,0.014030393374192984
2022-08-15,0.0021370785972272266
2022-08-16,0.008238347739096152
2022-08-17,-0.005825545390382936
2022-08-18,-0.0008600640098441747
2022-08-19,-0.0008854955391232044
2022-08-22,-0.014965364444037177
2022-08-23,-0.0072324146687866575
2022-08-24,-0.001693134660188833
2022-08-25,0.008919987983324162
2022-08-26,-0.03192252246339189
2022-08-29,-0.007273514757869304
2022-08-30,-0.00767936941078462
2022-08-31,-0.008177319252638426
2022-09-01,0.01746062022408057
2022-09-06,-0.006068253084544395
2022-09-07,0.016730589025518938
2022-09-08,0.004576360101658183
2022-09-09,0.010534688964139116
2022-09-12,0.007082399499502401
2022-09-13,-0.031090979933144802
2022-09-14,0.005049767053705301
2022-09-15,-0.003818249163193954
2022-09-16,0.0033767910271715884
2022-09-19,-0.0008318902583949184
2022-09-20,-0.007111815112075148
2022-09-21,-0.013016832001909284
2022-09-22,0.005032900622542691
2022-09-23,-0.01158363724146616
2022-09-26,-0.003491163263194763
2022-09-27,-0.008895842391132835
2022-09-28,0.014601175095621421
2022-09-29,-0.012578267085508021
2022-09-30,-0.017837006027829894
2022-10-03,0.01790276822452963
2022-10-05,-0.002858097536245219
2022-10-06,-0.01743461772507815
2022-10-07,-0.01780444031711159
2022-10-10,0.0029426463175119544
2022-10-11,0.006547356366639168
2022-10-12,-2.271716569202109e-05
2022-10-13,0.02248127120947241
2022-10-14,-0.011589811946951412
2022-10-17,0.018383629553117453
2022-10-18,0.009865614614075646
2022-10-19,-0.00427454164325447
2022-10-20,-0.004725762160383784
2022-10-21,0.027058789476298584
2022-10-24,0.013840188207367543
2022-10-25,0.004948074697437299
2022-10-26,0.007472656197164085
2022-10-27,0.0012555517617149903
2022-10-28,0.008910967054456043
2022-10-31,-0.006977024650775876
2022-11-01,-0.004415846124797285
2022-11-03,-0.0032039107094128383
2022-11-04,0.008802914431567332
2022-11-07,0.0065657828659260176
2022-11-08,0.00446997332618837
2022-11-09,-0.012781431566483925
2022-11-10,0.028333458554128166
2022-11-11,0.0007151330612744644
2022-11-14,0.0022496572618813104
2022-11-15,0.004821554047494292
2022-11-16,-0.0012497584266651929
2022-11-17,0.0009193509443932157
2022-11-18,0.006213475099114296
2022-11-21,0.005671732264686868
2022-11-22,0.00883617004343984
2022-11-23,0.0009791991853675963
2022-11-25,0.0025424765283930117
2022-11-28,-0.0028733233192766994
2022-11-29,-0.0029026461203415233
2022-11-30,0.01659707951840228
2022-12-01,0.0031355749684618406
2022-12-05,-0.009396455486566424
2022-12-06,-0.008878068021349828
2022-12-07,0.005082834374475764
2022-12-08,0.00814279529975015
2022-12-09,-0.009496895931486948
2022-12-12,0.011672568053080257
2022-12-13,0.004970439917277414
2022-12-14,0.0022976698137910923
2022-12-15,-0.01707959523426672
2022-12-16,-0.013128542788952702
2022-12-19,-0.0016003887768556435
2022-12-20,0.0006368178936106972
2022-12-21,0.01187297979393831
2022-12-22,-0.006469207567983304
2022-12-23,0.0035643837119858635
2022-12-27,-0.0023368364972155
2022-12-28,-0.01043268251501861
2022-12-29,0.008417280735687038
2022-12-30,-0.0037255245796112835
2023-01-03,0.004968497268787786
2023-01-05,-0.006889909494370849
2023-01-06,0.021655191689159192
2023-01-09,-0.01804449624078175
2023-01-10,0.0009920101051175134
2023-01-11,0.0030162929497759006
2023-01-12,-0.004400535459393229
2023-01-13,0.0059974110488592025
2023-01-17,-0.008820559983959475
2023-01-18,-0.02232400753745445
2023-01-19,-0.009065406867079906
2023-01-20,0.010901856884969918
2023-01-23,0.0017548855198159519
2023-01-24,-0.006815055095639955
2023-01-25,0.002183673964074373
2023-01-26,-0.0004936166153636234
2023-01-27,-0.0015807216826202453
2023-01-30,-0.008790501397323847
2023-01-31,0.011234713421401255
2023-02-01,0.0022403399523636125
2023-02-03,-0.01066884166920945
2023-02-06,-0.001948388091100095
2023-02-07,0.0011820187661804038
2023-02-08,-0.004341575690204436
2023-02-09,-0.003847317898950986
2023-02-10,0.008887975255737146
2023-02-13,0.011522999493832398
2023-02-14,-0.005857399507442906
2023-02-15,-0.002553971398919219
2023-02-16,-0.011137657478699103
2023-02-17,0.012535843398906676
2023-02-21,-0.008417392667954271
2023-02-22,-0.0027732250989156437
2023-02-23,-0.0008355388224043914
2023-02-24,-0.007559278542910497
2023-02-27,-0.0015758433408382677
2023-02-28,-0.006452205321795135
2023-03-01,-0.003251647764534238
2023-03-03,0.007751416115755028
2023-03-06,0.00453608805185457
2023-03-07,-0.012244906257381394
2023-03-08,-0.0074595306313263166
2023-03-09,-0.012704173670393892
2023-03-10,-0.000994118791387666
2023-03-13,0.004646087454362791
2023-03-14,0.008301642141927523
2023-03-15,0.005743957065218908
2023-03-16,0.007052645217942022
2023-03-17,-0.008951780224970896
2023-03-20,0.011425056302013958
2023-03-21,0.0012483991056064792
2023-03-22,-0.01334763347863499
2023-03-23,0.0032951234834202037
2023-03-24,0.009405957976507784
2023-03-27,0.005283101219988984
2023-03-28,-0.0020921527027009112
2023-03-29,0.007269382372956601
2023-03-30,0.004386966439556161
2023-03-31,0.00936182294973742
2023-04-03,0.009288285501702909
2023-04-05,0.011228786018273373
2023-04-06,0.0017452023543778061
2023-04-10,-0.00027994976986567277
2023-04-11,-0.0003788804415169045
2023-04-12,-0.001522177248695522
2023-04-13,0.012606116468439899
2023-04-14,-0.0038140902465825244
2023-04-17,0.0014025107763191436
2023-04-18,-0.004483641420232498
2023-04-19,0.001194807325745506
2023-04-20,8.65907565050783e-06
2023-04-21,0.008321972037622416
2023-04-24,0.0030628521337041636
2023-04-25,-0.004667203220596328
2023-04-26,-0.010297503924413975
2023-04-27,0.003253385769184547
2023-04-28,0.0017883987467732787
2023-05-01,0.0011560151386755813
2023-05-03,-0.007131726679531991
2023-05-04,-0.004187878123679267
2023-05-05,0.007256836436168035
2023-05-08,0.000154976827154929
2023-05-09,-0.0046665821755316195
2023-05-10,0.0023929482572142557
2023-05-11,0.0003394810262087322
2023-05-12,-0.0008006565734234306
2023-05-15,-0.0027206693110908287
2023-05-16,-0.007891392471760517
2023-05-17,0.001534873986081875
2023-05-18,0.0019763361762954457
2023-05-19,0.0016524252251219895
2023-05-22,-0.003205131809341233
2023-05-23,-0.0038409203817362236
2023-05-24,-0.006715958505886466
2023-05-25,-0.010865695295108724
2023-05-26,0.0015814453540832218
2023-05-30,-0.006359561909449307
2023-05-31,0.00230668369956466
2023-06-01,0.002716348427979298
2023-06-05,-0.0014503108501560114
2023-06-06,-0.006712659332547943
2023-06-07,9.793763591425808e-05
2023-06-08,0.010249668626594488
2023-06-09,0.0006937907313144809
2023-06-12,0.004000991031545942
2023-06-13,0.004762588943357571
2023-06-14,-0.002997119686889982
2023-06-15,0.010219110115480712
2023-06-16,0.0019822408354563947
2023-06-20,-0.005918544261990344
2023-06-21,-0.0005826639594416205
2023-06-22,0.00699056951568644
2023-06-23,-0.0051612798697681095
2023-06-26,-0.008348540281334027
2023-06-27,-0.0025539788221627946
2023-06-28,-0.000834337835715182
2023-06-29,0.0010186193098271623
2023-06-30,0.013011067316063718
2023-07-03,-0.0006018949828664466
2023-07-06,-0.011210732520086975
2023-07-07,-0.010684748582506454
2023-07-10,0.0007569733425993874
2023-07-11,0.004831244075461649
2023-07-12,0.0006214995834890047
2023-07-13,0.0026593209399559115
2023-07-14,0.0046408222326235204
2023-07-17,-0.005638332279250813
2023-07-18,0.003746202969907797
2023-07-19,0.006159305020901451
2023-07-20,0.014162080355863305
2023-07-21,0.0070559234747300525
2023-07-24,-0.00027425679376913426
2023-07-25,7.82009611177692e-05
2023-07-26,0.0027141909974801592
2023-07-27,-0.000344410008444318
2023-07-28,0.008229264436328876
2023-07-31,-0.0038789361696421887
2023-08-01,-0.005842201592150542
2023-08-03,-0.001063527836978162
2023-08-04,-0.002361214204395501
2023-08-07,0.013540675698999083
2023-08-08,-0.002941924562127274
2023-08-09,-0.0004972651029304664
2023-08-10,-0.0013393393707383794
2023-08-11,0.00655180351143958
2023-08-14,-6.165225486809423e-05
2023-08-15,-0.008514525526493455
2023-08-16,-0.004940323854386364
2023-08-17,-0.00244057893966787
2023-08-18,0.0019698587885401686
2023-08-21,-0.003707824423031414
2023-08-22,-0.006095535857654433
2023-08-23,0.006046931478324691
2023-08-24,-0.008232432391041877
2023-08-25,0.00749765824547155
2023-08-28,0.0022591488295709006
2023-08-29,0.004375030025403515
2023-08-30,0.00046870088306039115
2023-08-31,-0.002549883126171104
2023-09-01,0.001716878458669191
2023-09-06,-0.0077836112133380375
2023-09-07,0.00795710049210463
2023-09-08,0.0022355095838175743
2023-09-11,0.006800641721505185
2023-09-12,-0.0013486751919249418
2023-09-13,-0.0019163406957533047
2023-09-14,0.00678575884296051
2023-09-15,-0.011076396362828311
2023-09-18,0.0007879516023112654
2023-09-19,-0.0017258426777047031
2023-09-20,-0.0031649480382559547
2023-09-21,-0.014020423208808364
2023-09-22,-0.0024187961701443994
2023-09-25,-0.00013937385186679752
2023-09-26,-0.010293233435090587
2023-09-27,-0.00820070590801203
2023-09-28,-0.00040887894665597724
2023-09-29,-0.002792869825314681
2023-10-02,-0.003986430364923299
2023-10-04,0.0009185535150575408
2023-10-05,-0.007579382716945582
2023-10-06,0.0001831899916895363
2023-10-09,0.0035130844434239084
2023-10-10,0.0048204831026466
2023-10-11,-0.0034544686466296826
2023-10-12,-0.004169768425186571
2023-10-13,-0.0002218438622993979
2023-10-16,0.009787899088481433
2023-10-17,0.0009319192921695141
2023-10-18,-0.0073349273007773386
2023-10-19,-0.0016476576861200742
2023-10-20,-0.002605676163404569
2023-10-23,-0.001592408601350459
2023-10-24,0.010586450218457166
2023-10-25,-0.0022007340605355585
2023-10-26,-0.003546905298482561
2023-10-27,-0.013009865860047598
2023-10-30,0.015764298929237475
2023-10-31,0.004181024393415278
2023-11-01,0.00366871464475782
2023-11-03,0.0022455102339511424
2023-11-06,0.0024204982023074972
2023-11-07,0.0010993419543923189
2023-11-08,-0.004704579462188385
2023-11-09,-0.011724049192246455
2023-11-10,0.0045402250333734795
2023-11-13,0.0018678730160965884
2023-11-14,0.004775074240152444
2023-11-15,0.003965088125893024
2023-11-16,-0.004734175126623996
2023-11-17,0.00024612986599192865
2023-11-20,0.003236758592688682
